Affected Legal Good,Month,Value,City
Familia,2016-01,160,Guadalupe
Familia,2016-02,183,Guadalupe
Familia,2016-03,228,Guadalupe
Familia,2016-04,229,Guadalupe
Familia,2016-05,237,Guadalupe
Familia,2016-06,299,Guadalupe
Familia,2016-07,233,Guadalupe
Familia,2016-08,218,Guadalupe
Familia,2016-09,267,Guadalupe
Familia,2016-10,204,Guadalupe
Familia,2016-11,182,Guadalupe
Familia,2016-12,189,Guadalupe
Familia,2017-01,170,Guadalupe
Familia,2017-02,191,Guadalupe
Familia,2017-03,183,Guadalupe
Familia,2017-04,177,Guadalupe
Familia,2017-05,203,Guadalupe
Familia,2017-06,309,Guadalupe
Familia,2017-07,262,Guadalupe
Familia,2017-08,235,Guadalupe
Familia,2017-09,212,Guadalupe
Familia,2017-10,190,Guadalupe
Familia,2017-11,191,Guadalupe
Familia,2017-12,115,Guadalupe
Familia,2018-01,171,Guadalupe
Familia,2018-02,153,Guadalupe
Familia,2018-03,217,Guadalupe
Familia,2018-04,181,Guadalupe
Familia,2018-05,218,Guadalupe
Familia,2018-06,228,Guadalupe
Familia,2018-07,246,Guadalupe
Familia,2018-08,246,Guadalupe
Familia,2018-09,187,Guadalupe
Familia,2018-10,198,Guadalupe
Familia,2018-11,178,Guadalupe
Familia,2018-12,155,Guadalupe
Familia,2019-01,165,Guadalupe
Familia,2019-02,157,Guadalupe
Familia,2019-03,176,Guadalupe
Familia,2019-04,217,Guadalupe
Familia,2019-05,242,Guadalupe
Familia,2019-06,237,Guadalupe
Familia,2019-07,228,Guadalupe
Familia,2019-08,247,Guadalupe
Familia,2019-09,222,Guadalupe
Familia,2019-10,253,Guadalupe
Familia,2019-11,194,Guadalupe
Familia,2019-12,216,Guadalupe
Familia,2020-01,189,Guadalupe
Familia,2020-02,201,Guadalupe
Familia,2020-03,237,Guadalupe
Familia,2020-04,171,Guadalupe
Familia,2020-05,207,Guadalupe
Familia,2020-06,237,Guadalupe
Familia,2020-07,210,Guadalupe
Familia,2020-08,217,Guadalupe
Familia,2020-09,223,Guadalupe
Familia,2020-10,205,Guadalupe
Familia,2020-11,189,Guadalupe
Familia,2020-12,129,Guadalupe
Familia,2021-01,174,Guadalupe
Familia,2021-02,176,Guadalupe
Familia,2021-03,231,Guadalupe
Familia,2021-04,225,Guadalupe
Familia,2021-05,270,Guadalupe
Familia,2021-06,254,Guadalupe
Familia,2021-07,238,Guadalupe
Familia,2021-08,231,Guadalupe
Familia,2021-09,220,Guadalupe
Familia,2021-10,208,Guadalupe
Familia,2021-11,202,Guadalupe
Familia,2021-12,187,Guadalupe
Familia,2022-01,139,Guadalupe
Familia,2022-02,164,Guadalupe
Familia,2022-03,235,Guadalupe
Familia,2022-04,266,Guadalupe
Familia,2022-05,305,Guadalupe
Familia,2022-06,286,Guadalupe
Familia,2022-07,250,Guadalupe
Familia,2022-08,304,Guadalupe
Familia,2022-09,255,Guadalupe
Familia,2022-10,262,Guadalupe
Familia,2022-11,196,Guadalupe
Familia,2022-12,195,Guadalupe
Libertad y Seguridad Sexual,2015-01,25,Guadalupe
Libertad y Seguridad Sexual,2015-02,20,Guadalupe
Libertad y Seguridad Sexual,2015-03,16,Guadalupe
Libertad y Seguridad Sexual,2015-04,28,Guadalupe
Libertad y Seguridad Sexual,2015-05,31,Guadalupe
Libertad y Seguridad Sexual,2015-06,28,Guadalupe
Libertad y Seguridad Sexual,2015-07,21,Guadalupe
Libertad y Seguridad Sexual,2015-08,22,Guadalupe
Libertad y Seguridad Sexual,2015-09,21,Guadalupe
Libertad y Seguridad Sexual,2015-10,35,Guadalupe
Libertad y Seguridad Sexual,2015-11,22,Guadalupe
Libertad y Seguridad Sexual,2015-12,15,Guadalupe
Libertad y Seguridad Sexual,2016-01,15,Guadalupe
Libertad y Seguridad Sexual,2016-02,30,Guadalupe
Libertad y Seguridad Sexual,2016-03,36,Guadalupe
Libertad y Seguridad Sexual,2016-04,19,Guadalupe
Libertad y Seguridad Sexual,2016-05,30,Guadalupe
Libertad y Seguridad Sexual,2016-06,29,Guadalupe
Libertad y Seguridad Sexual,2016-07,24,Guadalupe
Libertad y Seguridad Sexual,2016-08,23,Guadalupe
Libertad y Seguridad Sexual,2016-09,26,Guadalupe
Libertad y Seguridad Sexual,2016-10,21,Guadalupe
Libertad y Seguridad Sexual,2016-11,12,Guadalupe
Libertad y Seguridad Sexual,2016-12,18,Guadalupe
Libertad y Seguridad Sexual,2017-01,13,Guadalupe
Libertad y Seguridad Sexual,2017-02,18,Guadalupe
Libertad y Seguridad Sexual,2017-03,30,Guadalupe
Libertad y Seguridad Sexual,2017-04,16,Guadalupe
Libertad y Seguridad Sexual,2017-05,19,Guadalupe
Libertad y Seguridad Sexual,2017-06,30,Guadalupe
Libertad y Seguridad Sexual,2017-07,23,Guadalupe
Libertad y Seguridad Sexual,2017-08,20,Guadalupe
Libertad y Seguridad Sexual,2017-09,26,Guadalupe
Libertad y Seguridad Sexual,2017-10,27,Guadalupe
Libertad y Seguridad Sexual,2017-11,19,Guadalupe
Libertad y Seguridad Sexual,2017-12,11,Guadalupe
Libertad y Seguridad Sexual,2018-01,20,Guadalupe
Libertad y Seguridad Sexual,2018-02,19,Guadalupe
Libertad y Seguridad Sexual,2018-03,41,Guadalupe
Libertad y Seguridad Sexual,2018-04,20,Guadalupe
Libertad y Seguridad Sexual,2018-05,33,Guadalupe
Libertad y Seguridad Sexual,2018-06,24,Guadalupe
Libertad y Seguridad Sexual,2018-07,32,Guadalupe
Libertad y Seguridad Sexual,2018-08,28,Guadalupe
Libertad y Seguridad Sexual,2018-09,23,Guadalupe
Libertad y Seguridad Sexual,2018-10,26,Guadalupe
Libertad y Seguridad Sexual,2018-11,10,Guadalupe
Libertad y Seguridad Sexual,2018-12,23,Guadalupe
Libertad y Seguridad Sexual,2019-01,21,Guadalupe
Libertad y Seguridad Sexual,2019-02,22,Guadalupe
Libertad y Seguridad Sexual,2019-03,33,Guadalupe
Libertad y Seguridad Sexual,2019-04,23,Guadalupe
Libertad y Seguridad Sexual,2019-05,38,Guadalupe
Libertad y Seguridad Sexual,2019-06,37,Guadalupe
Libertad y Seguridad Sexual,2019-07,21,Guadalupe
Libertad y Seguridad Sexual,2019-08,32,Guadalupe
Libertad y Seguridad Sexual,2019-09,36,Guadalupe
Libertad y Seguridad Sexual,2019-10,37,Guadalupe
Libertad y Seguridad Sexual,2019-11,25,Guadalupe
Libertad y Seguridad Sexual,2019-12,29,Guadalupe
Libertad y Seguridad Sexual,2020-01,22,Guadalupe
Libertad y Seguridad Sexual,2020-02,44,Guadalupe
Libertad y Seguridad Sexual,2020-03,53,Guadalupe
Libertad y Seguridad Sexual,2020-04,21,Guadalupe
Libertad y Seguridad Sexual,2020-05,28,Guadalupe
Libertad y Seguridad Sexual,2020-06,34,Guadalupe
Libertad y Seguridad Sexual,2020-07,31,Guadalupe
Libertad y Seguridad Sexual,2020-08,32,Guadalupe
Libertad y Seguridad Sexual,2020-09,33,Guadalupe
Libertad y Seguridad Sexual,2020-10,33,Guadalupe
Libertad y Seguridad Sexual,2020-11,28,Guadalupe
Libertad y Seguridad Sexual,2020-12,31,Guadalupe
Libertad y Seguridad Sexual,2021-01,25,Guadalupe
Libertad y Seguridad Sexual,2021-02,33,Guadalupe
Libertad y Seguridad Sexual,2021-03,49,Guadalupe
Libertad y Seguridad Sexual,2021-04,41,Guadalupe
Libertad y Seguridad Sexual,2021-05,43,Guadalupe
Libertad y Seguridad Sexual,2021-06,36,Guadalupe
Libertad y Seguridad Sexual,2021-07,36,Guadalupe
Libertad y Seguridad Sexual,2021-08,48,Guadalupe
Libertad y Seguridad Sexual,2021-09,33,Guadalupe
Libertad y Seguridad Sexual,2021-10,62,Guadalupe
Libertad y Seguridad Sexual,2021-11,34,Guadalupe
Libertad y Seguridad Sexual,2021-12,56,Guadalupe
Libertad y Seguridad Sexual,2022-01,26,Guadalupe
Libertad y Seguridad Sexual,2022-02,37,Guadalupe
Libertad y Seguridad Sexual,2022-03,51,Guadalupe
Libertad y Seguridad Sexual,2022-04,53,Guadalupe
Libertad y Seguridad Sexual,2022-05,74,Guadalupe
Libertad y Seguridad Sexual,2022-06,45,Guadalupe
Libertad y Seguridad Sexual,2022-07,45,Guadalupe
Libertad y Seguridad Sexual,2022-08,59,Guadalupe
Libertad y Seguridad Sexual,2022-09,38,Guadalupe
Libertad y Seguridad Sexual,2022-10,40,Guadalupe
Libertad y Seguridad Sexual,2022-11,40,Guadalupe
Libertad y Seguridad Sexual,2022-12,43,Guadalupe
Sociedad,2015-01,3,Guadalupe
Sociedad,2015-02,5,Guadalupe
Sociedad,2015-03,0,Guadalupe
Sociedad,2015-04,2,Guadalupe
Sociedad,2015-05,4,Guadalupe
Sociedad,2015-06,5,Guadalupe
Sociedad,2015-07,4,Guadalupe
Sociedad,2015-08,0,Guadalupe
Sociedad,2015-09,5,Guadalupe
Sociedad,2015-10,2,Guadalupe
Sociedad,2015-11,2,Guadalupe
Sociedad,2015-12,3,Guadalupe
Sociedad,2016-01,3,Guadalupe
Sociedad,2016-02,7,Guadalupe
Sociedad,2016-03,1,Guadalupe
Sociedad,2016-04,3,Guadalupe
Sociedad,2016-05,2,Guadalupe
Sociedad,2016-06,2,Guadalupe
Sociedad,2016-07,2,Guadalupe
Sociedad,2016-08,2,Guadalupe
Sociedad,2016-09,1,Guadalupe
Sociedad,2016-10,0,Guadalupe
Sociedad,2016-11,1,Guadalupe
Sociedad,2016-12,1,Guadalupe
Sociedad,2017-01,2,Guadalupe
Sociedad,2017-02,1,Guadalupe
Sociedad,2017-03,2,Guadalupe
Sociedad,2017-04,1,Guadalupe
Sociedad,2017-05,1,Guadalupe
Sociedad,2017-06,3,Guadalupe
Sociedad,2017-07,5,Guadalupe
Sociedad,2017-08,2,Guadalupe
Sociedad,2017-09,0,Guadalupe
Sociedad,2017-10,1,Guadalupe
Sociedad,2017-11,1,Guadalupe
Sociedad,2017-12,0,Guadalupe
Sociedad,2018-01,3,Guadalupe
Sociedad,2018-02,2,Guadalupe
Sociedad,2018-03,2,Guadalupe
Sociedad,2018-04,3,Guadalupe
Sociedad,2018-05,0,Guadalupe
Sociedad,2018-06,3,Guadalupe
Sociedad,2018-07,1,Guadalupe
Sociedad,2018-08,1,Guadalupe
Sociedad,2018-09,1,Guadalupe
Sociedad,2018-10,1,Guadalupe
Sociedad,2018-11,1,Guadalupe
Sociedad,2018-12,0,Guadalupe
Sociedad,2019-01,2,Guadalupe
Sociedad,2019-02,5,Guadalupe
Sociedad,2019-03,4,Guadalupe
Sociedad,2019-04,3,Guadalupe
Sociedad,2019-05,2,Guadalupe
Sociedad,2019-06,1,Guadalupe
Sociedad,2019-07,0,Guadalupe
Sociedad,2019-08,2,Guadalupe
Sociedad,2019-09,1,Guadalupe
Sociedad,2019-10,3,Guadalupe
Sociedad,2019-11,3,Guadalupe
Sociedad,2019-12,1,Guadalupe
Sociedad,2020-01,3,Guadalupe
Sociedad,2020-02,2,Guadalupe
Sociedad,2020-03,11,Guadalupe
Sociedad,2020-04,8,Guadalupe
Sociedad,2020-05,1,Guadalupe
Sociedad,2020-06,3,Guadalupe
Sociedad,2020-07,0,Guadalupe
Sociedad,2020-08,1,Guadalupe
Sociedad,2020-09,5,Guadalupe
Sociedad,2020-10,1,Guadalupe
Sociedad,2020-11,2,Guadalupe
Sociedad,2020-12,2,Guadalupe
Sociedad,2021-01,1,Guadalupe
Sociedad,2021-02,3,Guadalupe
Sociedad,2021-03,3,Guadalupe
Sociedad,2021-04,2,Guadalupe
Sociedad,2021-05,4,Guadalupe
Sociedad,2021-06,3,Guadalupe
Sociedad,2021-07,0,Guadalupe
Sociedad,2021-08,1,Guadalupe
Sociedad,2021-09,2,Guadalupe
Sociedad,2021-10,0,Guadalupe
Sociedad,2021-11,2,Guadalupe
Sociedad,2021-12,2,Guadalupe
Sociedad,2022-01,1,Guadalupe
Sociedad,2022-02,2,Guadalupe
Sociedad,2022-03,1,Guadalupe
Sociedad,2022-04,2,Guadalupe
Sociedad,2022-05,7,Guadalupe
Sociedad,2022-06,4,Guadalupe
Sociedad,2022-07,0,Guadalupe
Sociedad,2022-08,1,Guadalupe
Sociedad,2022-09,4,Guadalupe
Sociedad,2022-10,4,Guadalupe
Sociedad,2022-11,2,Guadalupe
Sociedad,2022-12,0,Guadalupe
Vida e Integridad Corporal,2015-01,124,Guadalupe
Vida e Integridad Corporal,2015-02,113,Guadalupe
Vida e Integridad Corporal,2015-03,99,Guadalupe
Vida e Integridad Corporal,2015-04,106,Guadalupe
Vida e Integridad Corporal,2015-05,107,Guadalupe
Vida e Integridad Corporal,2015-06,110,Guadalupe
Vida e Integridad Corporal,2015-07,93,Guadalupe
Vida e Integridad Corporal,2015-08,98,Guadalupe
Vida e Integridad Corporal,2015-09,144,Guadalupe
Vida e Integridad Corporal,2015-10,172,Guadalupe
Vida e Integridad Corporal,2015-11,93,Guadalupe
Vida e Integridad Corporal,2015-12,81,Guadalupe
Vida e Integridad Corporal,2016-01,78,Guadalupe
Vida e Integridad Corporal,2016-02,62,Guadalupe
Vida e Integridad Corporal,2016-03,83,Guadalupe
Vida e Integridad Corporal,2016-04,71,Guadalupe
Vida e Integridad Corporal,2016-05,79,Guadalupe
Vida e Integridad Corporal,2016-06,112,Guadalupe
Vida e Integridad Corporal,2016-07,95,Guadalupe
Vida e Integridad Corporal,2016-08,85,Guadalupe
Vida e Integridad Corporal,2016-09,115,Guadalupe
Vida e Integridad Corporal,2016-10,114,Guadalupe
Vida e Integridad Corporal,2016-11,118,Guadalupe
Vida e Integridad Corporal,2016-12,130,Guadalupe
Vida e Integridad Corporal,2017-01,97,Guadalupe
Vida e Integridad Corporal,2017-02,112,Guadalupe
Vida e Integridad Corporal,2017-03,123,Guadalupe
Vida e Integridad Corporal,2017-04,82,Guadalupe
Vida e Integridad Corporal,2017-05,93,Guadalupe
Vida e Integridad Corporal,2017-06,111,Guadalupe
Vida e Integridad Corporal,2017-07,94,Guadalupe
Vida e Integridad Corporal,2017-08,120,Guadalupe
Vida e Integridad Corporal,2017-09,111,Guadalupe
Vida e Integridad Corporal,2017-10,109,Guadalupe
Vida e Integridad Corporal,2017-11,97,Guadalupe
Vida e Integridad Corporal,2017-12,72,Guadalupe
Vida e Integridad Corporal,2018-01,60,Guadalupe
Vida e Integridad Corporal,2018-02,62,Guadalupe
Vida e Integridad Corporal,2018-03,76,Guadalupe
Vida e Integridad Corporal,2018-04,69,Guadalupe
Vida e Integridad Corporal,2018-05,77,Guadalupe
Vida e Integridad Corporal,2018-06,75,Guadalupe
Vida e Integridad Corporal,2018-07,86,Guadalupe
Vida e Integridad Corporal,2018-08,73,Guadalupe
Vida e Integridad Corporal,2018-09,79,Guadalupe
Vida e Integridad Corporal,2018-10,70,Guadalupe
Vida e Integridad Corporal,2018-11,60,Guadalupe
Vida e Integridad Corporal,2018-12,56,Guadalupe
Vida e Integridad Corporal,2019-01,64,Guadalupe
Vida e Integridad Corporal,2019-02,63,Guadalupe
Vida e Integridad Corporal,2019-03,53,Guadalupe
Vida e Integridad Corporal,2019-04,58,Guadalupe
Vida e Integridad Corporal,2019-05,60,Guadalupe
Vida e Integridad Corporal,2019-06,98,Guadalupe
Vida e Integridad Corporal,2019-07,63,Guadalupe
Vida e Integridad Corporal,2019-08,77,Guadalupe
Vida e Integridad Corporal,2019-09,104,Guadalupe
Vida e Integridad Corporal,2019-10,100,Guadalupe
Vida e Integridad Corporal,2019-11,69,Guadalupe
Vida e Integridad Corporal,2019-12,83,Guadalupe
Vida e Integridad Corporal,2020-01,79,Guadalupe
Vida e Integridad Corporal,2020-02,103,Guadalupe
Vida e Integridad Corporal,2020-03,68,Guadalupe
Vida e Integridad Corporal,2020-04,54,Guadalupe
Vida e Integridad Corporal,2020-05,53,Guadalupe
Vida e Integridad Corporal,2020-06,62,Guadalupe
Vida e Integridad Corporal,2020-07,58,Guadalupe
Vida e Integridad Corporal,2020-08,68,Guadalupe
Vida e Integridad Corporal,2020-09,89,Guadalupe
Vida e Integridad Corporal,2020-10,91,Guadalupe
Vida e Integridad Corporal,2020-11,106,Guadalupe
Vida e Integridad Corporal,2020-12,108,Guadalupe
Vida e Integridad Corporal,2021-01,68,Guadalupe
Vida e Integridad Corporal,2021-02,75,Guadalupe
Vida e Integridad Corporal,2021-03,53,Guadalupe
Vida e Integridad Corporal,2021-04,66,Guadalupe
Vida e Integridad Corporal,2021-05,95,Guadalupe
Vida e Integridad Corporal,2021-06,77,Guadalupe
Vida e Integridad Corporal,2021-07,77,Guadalupe
Vida e Integridad Corporal,2021-08,86,Guadalupe
Vida e Integridad Corporal,2021-09,74,Guadalupe
Vida e Integridad Corporal,2021-10,52,Guadalupe
Vida e Integridad Corporal,2021-11,83,Guadalupe
Vida e Integridad Corporal,2021-12,74,Guadalupe
Vida e Integridad Corporal,2022-01,61,Guadalupe
Vida e Integridad Corporal,2022-02,65,Guadalupe
Vida e Integridad Corporal,2022-03,71,Guadalupe
Vida e Integridad Corporal,2022-04,75,Guadalupe
Vida e Integridad Corporal,2022-05,102,Guadalupe
Vida e Integridad Corporal,2022-06,97,Guadalupe
Vida e Integridad Corporal,2022-07,79,Guadalupe
Vida e Integridad Corporal,2022-08,91,Guadalupe
Vida e Integridad Corporal,2022-09,76,Guadalupe
Vida e Integridad Corporal,2022-10,86,Guadalupe
Vida e Integridad Corporal,2022-11,82,Guadalupe
Vida e Integridad Corporal,2022-12,69,Guadalupe
Libertad Personal,2015-01,20,Guadalupe
Libertad Personal,2015-02,16,Guadalupe
Libertad Personal,2015-03,20,Guadalupe
Libertad Personal,2015-04,16,Guadalupe
Libertad Personal,2015-05,25,Guadalupe
Libertad Personal,2015-06,28,Guadalupe
Libertad Personal,2015-07,33,Guadalupe
Libertad Personal,2015-08,26,Guadalupe
Libertad Personal,2015-09,21,Guadalupe
Libertad Personal,2015-10,21,Guadalupe
Libertad Personal,2015-11,18,Guadalupe
Libertad Personal,2015-12,29,Guadalupe
Libertad Personal,2016-01,19,Guadalupe
Libertad Personal,2016-02,18,Guadalupe
Libertad Personal,2016-03,16,Guadalupe
Libertad Personal,2016-04,29,Guadalupe
Libertad Personal,2016-05,22,Guadalupe
Libertad Personal,2016-06,34,Guadalupe
Libertad Personal,2016-07,27,Guadalupe
Libertad Personal,2016-08,24,Guadalupe
Libertad Personal,2016-09,32,Guadalupe
Libertad Personal,2016-10,22,Guadalupe
Libertad Personal,2016-11,26,Guadalupe
Libertad Personal,2016-12,24,Guadalupe
Libertad Personal,2017-01,22,Guadalupe
Libertad Personal,2017-02,16,Guadalupe
Libertad Personal,2017-03,25,Guadalupe
Libertad Personal,2017-04,14,Guadalupe
Libertad Personal,2017-05,22,Guadalupe
Libertad Personal,2017-06,17,Guadalupe
Libertad Personal,2017-07,34,Guadalupe
Libertad Personal,2017-08,32,Guadalupe
Libertad Personal,2017-09,16,Guadalupe
Libertad Personal,2017-10,14,Guadalupe
Libertad Personal,2017-11,16,Guadalupe
Libertad Personal,2017-12,19,Guadalupe
Libertad Personal,2018-01,24,Guadalupe
Libertad Personal,2018-02,18,Guadalupe
Libertad Personal,2018-03,24,Guadalupe
Libertad Personal,2018-04,20,Guadalupe
Libertad Personal,2018-05,28,Guadalupe
Libertad Personal,2018-06,26,Guadalupe
Libertad Personal,2018-07,26,Guadalupe
Libertad Personal,2018-08,30,Guadalupe
Libertad Personal,2018-09,11,Guadalupe
Libertad Personal,2018-10,26,Guadalupe
Libertad Personal,2018-11,10,Guadalupe
Libertad Personal,2018-12,27,Guadalupe
Libertad Personal,2019-01,15,Guadalupe
Libertad Personal,2019-02,12,Guadalupe
Libertad Personal,2019-03,16,Guadalupe
Libertad Personal,2019-04,29,Guadalupe
Libertad Personal,2019-05,21,Guadalupe
Libertad Personal,2019-06,27,Guadalupe
Libertad Personal,2019-07,21,Guadalupe
Libertad Personal,2019-08,30,Guadalupe
Libertad Personal,2019-09,17,Guadalupe
Libertad Personal,2019-10,30,Guadalupe
Libertad Personal,2019-11,18,Guadalupe
Libertad Personal,2019-12,25,Guadalupe
Libertad Personal,2020-01,14,Guadalupe
Libertad Personal,2020-02,16,Guadalupe
Libertad Personal,2020-03,18,Guadalupe
Libertad Personal,2020-04,15,Guadalupe
Libertad Personal,2020-05,22,Guadalupe
Libertad Personal,2020-06,25,Guadalupe
Libertad Personal,2020-07,12,Guadalupe
Libertad Personal,2020-08,17,Guadalupe
Libertad Personal,2020-09,16,Guadalupe
Libertad Personal,2020-10,18,Guadalupe
Libertad Personal,2020-11,21,Guadalupe
Libertad Personal,2020-12,11,Guadalupe
Libertad Personal,2021-01,19,Guadalupe
Libertad Personal,2021-02,24,Guadalupe
Libertad Personal,2021-03,25,Guadalupe
Libertad Personal,2021-04,25,Guadalupe
Libertad Personal,2021-05,26,Guadalupe
Libertad Personal,2021-06,29,Guadalupe
Libertad Personal,2021-07,27,Guadalupe
Libertad Personal,2021-08,30,Guadalupe
Libertad Personal,2021-09,22,Guadalupe
Libertad Personal,2021-10,23,Guadalupe
Libertad Personal,2021-11,14,Guadalupe
Libertad Personal,2021-12,25,Guadalupe
Libertad Personal,2022-01,14,Guadalupe
Libertad Personal,2022-02,16,Guadalupe
Libertad Personal,2022-03,12,Guadalupe
Libertad Personal,2022-04,18,Guadalupe
Libertad Personal,2022-05,35,Guadalupe
Libertad Personal,2022-06,25,Guadalupe
Libertad Personal,2022-07,18,Guadalupe
Libertad Personal,2022-08,28,Guadalupe
Libertad Personal,2022-09,21,Guadalupe
Libertad Personal,2022-10,21,Guadalupe
Libertad Personal,2022-11,19,Guadalupe
Libertad Personal,2022-12,15,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-01,142,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-02,144,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-03,139,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-04,127,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-05,176,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-06,184,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-07,123,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-08,101,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-09,169,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-10,195,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-11,129,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-12,89,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-01,68,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-02,86,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-03,120,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-04,94,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-05,80,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-06,90,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-07,119,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-08,135,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-09,139,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-10,147,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-11,149,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-12,127,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-01,134,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-02,132,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-03,157,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-04,115,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-05,143,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-06,167,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-07,151,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-08,151,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-09,137,Guadalupe
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-10,164,Guadalupe
